0,1,2,3,4,5,6,7,8,9,10
0.0025684252914706003,0.01788088484817785,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
6.3254744105807935e-06,0.0140885566417481,10.97160883280757,3.0,3316.0,634.0,98.0,0.0,1.0,1.0,0.0
0.0001236326555837,0.0041406587973549,23.553129548762737,121.0,1043.0,687.0,67.0,0.0,1.0,1.0,0.0
7.937681976143515e-05,0.002195454118531,15.424846070264396,406.0,5886.0,5522.0,187.0,0.0,1.0,1.0,0.0
1.2718333333333331,1.0,3.0,229.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0
0.0001319910514541,0.0134228187919463,3.0408163265306123,4.0,151.0,147.0,6.0,0.0,1.0,0.0,1.0
0.001391382405745,0.0332136445242369,6.365714285714286,93.0,182.0,175.0,37.0,0.0,1.0,1.0,0.0
1.056338028169014e-05,0.0055923777961888,7.282051282051282,4.0,2027.0,663.0,27.0,0.0,1.0,1.0,0.0
0.0012226976744186,0.0068372093023255,27.849740932642487,1578.0,1067.0,772.0,147.0,0.0,1.0,1.0,0.0
0.0001971363715732,0.0206041557534485,39.22602739726028,68.0,272.0,146.0,118.0,0.0,1.0,1.0,0.0
0.0001469290042642,0.0074811101967531,44.855704697986575,118.0,619.0,298.0,100.0,0.0,1.0,1.0,0.0
0.4746666666666667,1.0,3.0,86.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0
0.00062,0.34,50.0,2.0,20.0,1.0,17.0,0.0,1.0,1.0,0.0
6.363636363636364e-06,0.0176136363636363,8.133086876155268,4.0,2596.0,1082.0,155.0,0.0,1.0,1.0,0.0
0.0155401895401895,0.0102492102492102,47.96296296296296,13283.0,364.0,297.0,146.0,0.0,1.0,1.0,0.0
0.0001841092489137,0.0116697703289882,8.095477386934673,89.0,1123.0,995.0,94.0,0.0,1.0,1.0,0.0
2.09685,0.2333333333333333,180.0,22646.0,2.0,1.0,42.0,0.0,1.0,1.0,0.0
3.893129770992366e-06,0.0151145038167938,11.654804270462634,4.0,4984.0,1124.0,198.0,0.0,1.0,1.0,0.0
2.9852580645161293,0.3225806451612903,31.0,5553.0,4.0,1.0,10.0,0.0,1.0,1.0,0.0
0.0007364682002706,0.03382949932341,7.038095238095238,66.0,256.0,210.0,50.0,0.0,1.0,1.0,0.0
0.0017723952326028,0.008073817762399,17.34,277.0,153.0,150.0,21.0,0.0,1.0,0.0,1.0
0.0130119796708615,0.0128267182962245,25.195121951219512,3226.0,198.0,164.0,53.0,0.0,1.0,1.0,0.0
0.0071946496449831,0.0070286165100767,39.05602240896359,6019.0,446.0,357.0,98.0,0.0,1.0,1.0,0.0
2.0128824476650564e-05,0.0124798711755233,55.2,9.0,277.0,135.0,93.0,0.0,1.0,1.0,0.0
0.000135966216618,0.0026765003271278,18.660377358490567,138.0,1267.0,901.0,45.0,0.0,1.0,1.0,0.0
0.0156280552603613,0.0127523910733262,25.994475138121548,4412.0,198.0,181.0,60.0,0.0,1.0,1.0,0.0
0.2256904761904762,0.3333333333333333,42.0,569.0,2.0,1.0,14.0,1.0,0.0,1.0,0.0
0.0004104619403871,0.0076000475002968,12.895865237366005,208.0,671.0,653.0,64.0,0.0,1.0,1.0,0.0
1.1560714285714286,0.5,42.0,2914.0,2.0,1.0,21.0,0.0,1.0,1.0,0.0
0.0013125,0.5,8.0,1.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0
1.1086518987341771,0.2911392405063291,79.0,5256.0,2.0,1.0,23.0,0.0,1.0,1.0,0.0
0.086,1.0,2.0,11.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0
0.0249297196261682,0.0175700934579439,18.97163120567376,4002.0,159.0,141.0,47.0,0.0,1.0,1.0,0.0
0.2191356673960612,0.1291028446389496,457.0,6009.0,4.0,1.0,59.0,0.0,1.0,1.0,0.0
0.000177832351015,0.0015717092337917,19.18341708542713,163.0,1168.0,796.0,24.0,0.0,1.0,1.0,0.0
9.598933823529412,0.3529411764705882,68.0,39164.0,2.0,1.0,24.0,0.0,1.0,1.0,0.0
0.0881,0.7,10.0,53.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0
0.0008915776241357,0.0078566939032055,15.22488038277512,171.0,221.0,209.0,25.0,0.0,1.0,1.0,0.0
0.335,0.6,5.0,101.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0
9.386523633925575e-06,0.023131076097888,22.428571428571427,2.0,2108.0,133.0,69.0,0.0,1.0,1.0,0.0
0.0064261946217837,0.0023215322112594,42.3688524590164,1994.0,122.0,122.0,12.0,0.0,1.0,0.0,1.0
0.0011567164179104,0.0211442786069651,5.742857142857143,56.0,159.0,140.0,17.0,0.0,1.0,1.0,0.0
0.0075695735919234,0.0088336875664187,65.7467248908297,6839.0,240.0,229.0,133.0,0.0,1.0,1.0,0.0
0.0001125465549348,0.0069056486654252,43.68813559322034,88.0,600.0,295.0,89.0,0.0,1.0,1.0,0.0
2.958545918367347,0.1938775510204081,98.0,17397.0,2.0,1.0,19.0,0.0,1.0,1.0,0.0
0.0093576895864153,0.0077185309062841,42.947513812154696,8730.0,491.0,362.0,120.0,0.0,1.0,1.0,0.0
0.011379407616361,0.0209802538787023,24.55411255411256,3873.0,257.0,231.0,119.0,0.0,1.0,1.0,0.0
2.395209580838324e-05,0.0209580838323353,3.2427184466019416,1.0,105.0,103.0,7.0,0.0,1.0,0.0,1.0
0.0083333333333333,0.6666666666666666,3.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0
0.1294444444444444,0.238095238095238,63.0,490.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0
0.000140921409214,0.013550135501355,3.236842105263158,4.0,116.0,114.0,5.0,0.0,1.0,0.0,1.0
0.0033941814033086,0.0163529188058566,56.54838709677419,2142.0,220.0,186.0,172.0,0.0,1.0,1.0,0.0
0.0050753392330383,0.0208849557522123,50.44642857142857,2581.0,204.0,168.0,177.0,0.0,1.0,1.0,0.0
10.668225352112676,0.4225352112676056,71.0,45447.0,2.0,1.0,30.0,0.0,1.0,1.0,0.0
0.4655384615384615,0.2352941176470588,221.0,6174.0,2.0,1.0,52.0,0.0,1.0,1.0,0.0
7.064972972972973,0.7027027027027027,37.0,15685.0,2.0,1.0,26.0,0.0,1.0,1.0,0.0
0.2887857142857142,0.2142857142857142,14.0,243.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0
0.0002251142459765,0.002980329823167,17.475694444444443,136.0,766.0,576.0,30.0,0.0,1.0,1.0,0.0
852.92925,0.5,2.0,102352.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0021085331966439,0.0061510238217282,33.91308325709058,4690.0,1444.0,1093.0,228.0,0.0,1.0,1.0,0.0
4.786934484700583e-06,0.0119204054815092,7.793708851499634,4.0,3903.0,1367.0,127.0,0.0,1.0,1.0,0.0
0.0083333333333333,0.3333333333333333,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0355454545454545,0.6363636363636364,11.0,24.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0
0.0143055555555555,0.2222222222222222,18.0,16.0,18.0,1.0,4.0,0.0,1.0,1.0,0.0
0.0007263531266421,0.011823436678928,11.968553459119496,166.0,332.0,318.0,45.0,0.0,1.0,1.0,0.0
9.936575052854125e-06,0.0137420718816067,14.827586206896552,3.0,2155.0,319.0,65.0,0.0,1.0,1.0,0.0
0.0014974396488661,0.0073152889539136,13.14423076923077,123.0,101.0,104.0,10.0,0.0,1.0,0.0,1.0
0.0090213669012551,0.021765943553653,90.08496732026144,7461.0,176.0,153.0,300.0,0.0,1.0,1.0,0.0
0.0010404595404595,0.0159840159840159,5.530386740331492,63.0,196.0,181.0,16.0,0.0,1.0,1.0,0.0
0.0047735849056603,0.0234800838574423,50.03496503496503,2050.0,179.0,143.0,168.0,0.0,1.0,1.0,0.0
0.0005854347826086,0.0139130434782608,20.26431718061674,162.0,236.0,227.0,64.0,0.0,1.0,1.0,0.0
1.1352169525731585e-05,0.0127396569122098,46.36257309941521,6.0,348.0,171.0,101.0,0.0,1.0,1.0,0.0
0.0001116905309056,0.0031818985327912,19.71080139372822,114.0,1310.0,861.0,54.0,0.0,1.0,1.0,0.0
1.0351444152696424e-05,0.0098969905069682,42.68103448275862,7.0,466.0,232.0,98.0,0.0,1.0,1.0,0.0
0.0008935898612513,0.0025613856512343,29.44166052566937,6427.0,4749.0,4071.0,307.0,0.0,1.0,1.0,0.0
0.0001310548977395,0.0103606027987082,37.535353535353536,59.0,362.0,198.0,77.0,0.0,1.0,1.0,0.0
0.26725,0.75,8.0,129.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0
0.2781590013140604,0.1353482260183968,761.0,12701.0,2.0,1.0,103.0,0.0,1.0,1.0,0.0
0.0003133878385283,0.0072560040878896,12.960264900662253,184.0,801.0,755.0,71.0,0.0,1.0,1.0,0.0
0.006993766528145,0.0154892330940687,22.81896551724138,2222.0,263.0,232.0,82.0,0.0,1.0,1.0,0.0
0.1948192771084337,0.1204819277108433,83.0,971.0,11.0,1.0,10.0,0.0,1.0,1.0,0.0
0.0006754385964912,0.0126705653021442,13.070063694267516,84.0,162.0,157.0,26.0,0.0,1.0,0.0,1.0
0.0078871859598509,0.0200745281884841,74.94594594594595,3937.0,128.0,111.0,167.0,0.0,1.0,1.0,0.0
0.0007213049690427,0.0195269090331798,12.960905349794238,273.0,708.0,486.0,123.0,0.0,1.0,1.0,0.0
0.1322539682539682,0.2222222222222222,63.0,500.0,3.0,1.0,14.0,1.0,0.0,1.0,0.0
0.0068236721488271,0.0061112608969174,18.42218543046357,4556.0,645.0,604.0,68.0,0.0,1.0,1.0,0.0
0.0095459354794094,0.0073303136129456,96.08305647840533,16565.0,314.0,301.0,212.0,0.0,1.0,1.0,0.0
6.2004822597313125e-06,0.0177976805603398,10.355529131985731,4.0,2307.0,841.0,155.0,0.0,1.0,1.0,0.0
0.0113307174887892,0.0283071748878923,21.23809523809524,2426.0,195.0,168.0,101.0,0.0,1.0,1.0,0.0
0.0076666666666666,1.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0
0.0007611473626971,0.0141381185426862,17.02777777777778,168.0,220.0,216.0,52.0,0.0,1.0,1.0,0.0
0.0009712701612903,0.0040322580645161,14.696296296296296,116.0,129.0,135.0,8.0,0.0,1.0,0.0,1.0
0.0008660145586897,0.013648771610555,14.366013071895424,115.0,157.0,153.0,30.0,0.0,1.0,0.0,1.0
0.0003450686641697,0.0142322097378277,6.522801302931596,83.0,638.0,614.0,57.0,0.0,1.0,1.0,0.0
0.0008653463799812,0.0021373590479166,30.201158052755737,7312.0,5471.0,4663.0,301.0,0.0,1.0,1.0,0.0
0.000682808716707,0.0108958837772397,6.770491803278689,34.0,127.0,122.0,9.0,0.0,1.0,0.0,1.0
0.1641025641025641,0.2564102564102564,39.0,384.0,5.0,1.0,10.0,0.0,1.0,1.0,0.0
0.0009981735159817,0.0063926940639269,10.528846153846152,66.0,104.0,104.0,7.0,0.0,1.0,0.0,1.0
1.8814102564102564,0.282051282051282,39.0,4403.0,2.0,1.0,11.0,0.0,1.0,1.0,0.0
2.9757903930131007,0.1877729257641921,229.0,40888.0,2.0,1.0,43.0,0.0,1.0,1.0,0.0
0.0001045045045045,0.0108108108108108,4.404761904761905,4.0,133.0,126.0,6.0,0.0,1.0,0.0,1.0
0.04825,0.5,6.0,18.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0
0.0017436893203883,0.0237864077669902,7.686567164179104,216.0,301.0,268.0,49.0,0.0,1.0,1.0,0.0
0.0284857142857142,0.3428571428571428,35.0,60.0,5.0,1.0,12.0,0.0,1.0,1.0,0.0
0.0006318082788671,0.007328183798772,20.035714285714285,192.0,258.0,252.0,37.0,0.0,1.0,1.0,0.0
0.0021875,0.75,8.0,2.0,8.0,1.0,6.0,0.0,1.0,1.0,0.0
2.904564315352697e-05,0.0207468879668049,2.171171171171171,1.0,113.0,111.0,5.0,0.0,1.0,0.0,1.0
0.0004909766454352,0.012208067940552,12.0,167.0,493.0,471.0,69.0,0.0,1.0,1.0,0.0
0.0149226118500604,0.022974607013301,22.81379310344828,2962.0,166.0,145.0,76.0,0.0,1.0,1.0,0.0
0.0039503320890095,0.0058176176855577,19.187906976744188,4890.0,1143.0,1075.0,120.0,0.0,1.0,1.0,0.0
0.0761428571428571,0.0952380952380952,21.0,96.0,21.0,1.0,2.0,1.0,0.0,1.0,0.0
0.1221587301587301,0.238095238095238,63.0,462.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0
0.0009326325140657,0.0091797453360971,11.766550522648084,189.0,293.0,287.0,31.0,0.0,1.0,1.0,0.0
0.0015875122910521,0.0245821042281219,6.39622641509434,97.0,166.0,159.0,25.0,0.0,1.0,1.0,0.0
0.0013453185800308,0.0083476446164213,78.36626916524702,3714.0,665.0,587.0,384.0,0.0,1.0,1.0,0.0
0.0011438437406467,0.0052101231584431,89.49305555555556,6192.0,1128.0,1008.0,470.0,0.0,1.0,1.0,0.0
0.0006374363720499,0.0120314669134659,16.559386973180075,166.0,275.0,261.0,52.0,0.0,1.0,1.0,0.0
0.0010319672131147,0.0090163934426229,7.973856209150327,76.0,161.0,153.0,11.0,0.0,1.0,1.0,0.0
0.0305434027777777,0.0190972222222222,79.26605504587155,15834.0,113.0,109.0,165.0,0.0,1.0,1.0,0.0
0.008,1.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0
0.0002092770710518,0.0108594477195159,43.26174496644296,81.0,269.0,149.0,70.0,0.0,1.0,1.0,0.0
0.0018666666666666,0.8,15.0,2.0,15.0,1.0,12.0,0.0,1.0,1.0,0.0
0.001636287625418,0.011705685618729,9.723577235772357,118.0,123.0,123.0,14.0,0.0,1.0,0.0,1.0
0.0002506532288167,0.0068122433743934,21.91411042944785,162.0,583.0,489.0,73.0,0.0,1.0,1.0,0.0
5.006739842095128e-06,0.0175235894473329,36.31468531468531,2.0,3136.0,143.0,91.0,0.0,1.0,1.0,0.0
0.0135,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
0.1588412698412698,0.2222222222222222,63.0,601.0,3.0,1.0,14.0,1.0,0.0,1.0,0.0
0.00825,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0014867854947756,0.0381069452980946,8.518324607329843,146.0,233.0,191.0,62.0,0.0,1.0,1.0,0.0
0.0011260985861673,0.0068781047000382,14.300546448087433,177.0,190.0,183.0,18.0,0.0,1.0,1.0,0.0
3.1715,0.48,25.0,4758.0,2.0,1.0,12.0,0.0,1.0,1.0,0.0
0.0048497615262321,0.1009538950715421,11.867924528301886,367.0,138.0,106.0,127.0,0.0,1.0,1.0,0.0
0.0001019283746556,0.0220385674931129,3.4245283018867925,3.0,111.0,106.0,8.0,0.0,1.0,0.0,1.0
0.0011276159212146,0.0094378334017234,10.595652173913043,165.0,230.0,230.0,23.0,0.0,1.0,1.0,0.0
0.0006666666666666,0.5555555555555556,18.0,1.0,3.0,1.0,10.0,0.0,1.0,1.0,0.0
0.0002820975187536,0.0103144835545297,48.30662020905923,235.0,600.0,287.0,143.0,0.0,1.0,1.0,0.0
0.0074655529142454,0.0064712097200211,37.67164179104478,10176.0,692.0,603.0,147.0,0.0,1.0,1.0,0.0
0.0031321831210917,0.0064357113514993,31.43328550932568,4118.0,939.0,697.0,141.0,0.0,1.0,1.0,0.0
0.0199841381741276,0.0147162495593937,97.82758620689656,13607.0,124.0,116.0,167.0,0.0,1.0,1.0,0.0
0.0019690376569037,0.009205020920502,10.482456140350877,142.0,115.0,114.0,11.0,0.0,1.0,0.0,1.0
5.359954545454545,0.5454545454545454,88.0,28301.0,2.0,1.0,48.0,0.0,1.0,1.0,0.0
0.003,1.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0
0.0164583333333333,0.5833333333333334,12.0,12.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0
4.871426289730075e-06,0.0121386360006388,7.658715596330275,4.0,3409.0,1635.0,152.0,0.0,1.0,1.0,0.0
0.0003151680290644,0.0136239782016348,3303.0,63.0,106.0,1.0,45.0,0.0,1.0,1.0,0.0
0.0007889972144846,0.0090529247910863,10.184397163120568,68.0,147.0,141.0,13.0,0.0,1.0,0.0,1.0
0.001033774834437,0.0112582781456953,12.17741935483871,94.0,127.0,124.0,17.0,0.0,1.0,0.0,1.0
0.0105704735689006,0.0065726644570529,35.1798418972332,11290.0,564.0,506.0,117.0,0.0,1.0,1.0,0.0
0.0008409763313609,0.0276134122287968,6.693069306930693,103.0,312.0,303.0,56.0,0.0,1.0,1.0,0.0
0.0001407209612817,0.0091677792612372,9.863915715539948,95.0,1354.0,1139.0,103.0,0.0,1.0,1.0,0.0
0.001419629057187,0.0340030911901081,5.483050847457627,56.0,126.0,118.0,22.0,0.0,1.0,1.0,0.0
0.013320295202952,0.0129151291512915,21.94331983805668,4332.0,259.0,247.0,70.0,0.0,1.0,1.0,0.0
0.3253026315789473,0.3421052631578947,38.0,742.0,2.0,1.0,13.0,0.0,1.0,1.0,0.0
0.01175,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
2.6953165938864627,0.1572052401746725,229.0,37034.0,2.0,1.0,36.0,0.0,1.0,1.0,0.0
0.0006502472422974,0.0116013693419551,12.143187066974596,206.0,446.0,433.0,61.0,0.0,1.0,1.0,0.0
0.0063009160305343,0.0130279898218829,27.75423728813559,3715.0,414.0,354.0,128.0,0.0,1.0,1.0,0.0
0.0011292984869325,0.0171939477303989,10.850746268656716,99.0,142.0,134.0,25.0,0.0,1.0,0.0,1.0
0.0058181818181818,0.9090909090909092,11.0,4.0,9.0,1.0,10.0,0.0,1.0,1.0,0.0
6.792639249104606e-06,0.0132147709028035,8.416839916839917,4.0,2457.0,962.0,107.0,0.0,1.0,1.0,0.0
8.81316098707403e-06,0.0101840971406188,16.74098360655738,3.0,2745.0,305.0,52.0,0.0,1.0,1.0,0.0
0.0178370982315735,0.0149735381437975,69.7927927927928,8292.0,195.0,111.0,116.0,0.0,1.0,1.0,0.0
0.0014051329702772,0.0050459309095613,91.71413160733547,7168.0,1049.0,927.0,429.0,0.0,1.0,1.0,0.0
0.0008179012345679,0.0119825708061002,13.368932038834952,136.0,207.0,206.0,33.0,0.0,1.0,0.0,1.0
0.000402989590898,0.0071411280561607,11.669491525423728,200.0,732.0,708.0,59.0,0.0,1.0,1.0,0.0
0.1098730158730158,0.2222222222222222,63.0,416.0,3.0,1.0,14.0,1.0,0.0,1.0,0.0
0.0070559791332263,0.0158507223113964,23.18139534883721,2111.0,242.0,215.0,79.0,0.0,1.0,1.0,0.0
0.0010208333333333,0.5416666666666666,24.0,2.0,8.0,1.0,13.0,0.0,1.0,1.0,0.0
0.0011567912488605,0.0057733211789729,14.561946902654867,229.0,233.0,226.0,19.0,0.0,1.0,1.0,0.0
4.774875903688904e-05,0.0022038680974645,15.90011462256427,279.0,6842.0,6107.0,214.0,0.0,1.0,1.0,0.0
0.0073070444104134,0.0267993874425727,51.21568627450981,2291.0,127.0,102.0,140.0,0.0,1.0,1.0,0.0
0.022761208576998,0.0140350877192982,17.448979591836736,3503.0,153.0,147.0,36.0,0.0,1.0,1.0,0.0
0.0001429031012739,0.009651267533136,36.829383886255926,67.0,389.0,211.0,75.0,0.0,1.0,1.0,0.0
0.0090795377294357,0.0194878767278495,24.247252747252748,2405.0,213.0,182.0,86.0,0.0,1.0,1.0,0.0
0.0008511520737327,0.0147465437788018,7.91970802919708,56.0,142.0,137.0,16.0,0.0,1.0,1.0,0.0
10.237916666666663,1.0,6.0,3686.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0
0.0005133782150871,0.0094942171586397,25.977578475336323,179.0,232.0,223.0,55.0,0.0,1.0,1.0,0.0
0.00175,1.0,8.0,1.0,6.0,1.0,8.0,0.0,1.0,1.0,0.0
0.0006841919548341,0.0169371912491178,8.801242236024844,59.0,188.0,161.0,24.0,0.0,1.0,1.0,0.0
0.0083157043132541,0.0082289307013083,83.84108527131782,10793.0,273.0,258.0,178.0,0.0,1.0,1.0,0.0
0.0952222222222222,0.238095238095238,63.0,360.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0
0.001611475409836,0.0131147540983606,10.59027777777778,148.0,148.0,144.0,20.0,0.0,1.0,0.0,1.0
0.000153548743441,0.008064070698702,15.163316582914574,167.0,1321.0,1194.0,146.0,0.0,1.0,1.0,0.0
0.0002380456547857,0.0051261513816579,13.6448087431694,179.0,969.0,915.0,64.0,0.0,1.0,1.0,0.0
1.2663202247191012,0.2808988764044944,89.0,6763.0,2.0,1.0,25.0,0.0,1.0,1.0,0.0
9.361233480176211e-06,0.0126651982378854,7.662447257383966,4.0,2029.0,711.0,69.0,0.0,1.0,1.0,0.0
0.9593564814814816,0.3703703703703703,108.0,6217.0,2.0,1.0,40.0,0.0,1.0,1.0,0.0
0.0020217391304347,0.5652173913043478,23.0,3.0,8.0,1.0,13.0,0.0,1.0,1.0,0.0
0.0004864227642276,0.0104065040650406,11.988304093567251,180.0,526.0,513.0,64.0,0.0,1.0,1.0,0.0
0.0001554839142991,0.004298475384512,19.31128404669261,139.0,1016.0,771.0,64.0,0.0,1.0,1.0,0.0
0.0004706386292834,0.0066978193146417,11.546762589928058,182.0,566.0,556.0,43.0,0.0,1.0,1.0,0.0
0.0156224233983286,0.0153203342618384,17.095238095238095,3366.0,228.0,210.0,55.0,0.0,1.0,1.0,0.0
0.0008803582853486,0.0115163147792706,14.47222222222222,83.0,108.0,108.0,18.0,0.0,1.0,0.0,1.0
0.0080622811794911,0.0187504862677974,88.03424657534246,6218.0,161.0,146.0,241.0,0.0,1.0,1.0,0.0
0.0019899827829081,0.0129519486617624,68.14933333333333,3052.0,409.0,375.0,331.0,0.0,1.0,1.0,0.0
1.3499385342789598,0.1773049645390071,423.0,34262.0,2.0,1.0,75.0,0.0,1.0,1.0,0.0
1.056529411764706,0.5294117647058824,17.0,1078.0,2.0,1.0,9.0,0.0,1.0,1.0,0.0
0.0008338741077222,0.0107073329007138,11.207272727272729,155.0,278.0,275.0,33.0,0.0,1.0,1.0,0.0
0.1103333333333333,0.2222222222222222,63.0,418.0,3.0,1.0,14.0,1.0,0.0,1.0,0.0
0.0058333333333333,0.6666666666666666,6.0,3.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0
0.1432936802973977,0.1635687732342007,269.0,2313.0,2.0,1.0,44.0,0.0,1.0,1.0,0.0
0.004096383734307,0.0064522582904016,19.5244140625,4914.0,1090.0,1024.0,129.0,0.0,1.0,1.0,0.0
0.0004372469635627,0.0066512434933487,12.133333333333333,91.0,288.0,285.0,23.0,0.0,1.0,0.0,1.0
0.5553541666666666,0.5833333333333334,24.0,800.0,2.0,1.0,14.0,0.0,1.0,1.0,0.0
0.0007726849697533,0.0167519776640297,11.192708333333334,100.0,196.0,192.0,36.0,0.0,1.0,0.0,1.0
0.0006040675547098,0.0085632730732635,20.81188118811881,153.0,254.0,202.0,36.0,0.0,1.0,1.0,0.0
0.0010685591858596,0.0222281735404392,10.174386920980927,240.0,499.0,367.0,83.0,0.0,1.0,1.0,0.0
0.0265341614906832,0.0786749482401656,483.0,769.0,3.0,1.0,38.0,1.0,0.0,1.0,0.0
0.0002466960352422,0.0176211453744493,2.121495327102804,4.0,111.0,107.0,4.0,0.0,1.0,0.0,1.0
0.0033227659574468,0.0357446808510638,2350.0,469.0,176.0,1.0,84.0,1.0,0.0,1.0,0.0
0.8916562162162162,0.094054054054054,925.0,49487.0,2.0,1.0,87.0,0.0,1.0,1.0,0.0
0.0007061721991701,0.0093360995850622,17.447963800904976,164.0,228.0,221.0,36.0,0.0,1.0,1.0,0.0
0.000908322496749,0.0299089726918075,5.696296296296296,42.0,150.0,135.0,23.0,0.0,1.0,1.0,0.0
0.04725,1.0,2.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
0.0008394557823129,0.0210884353741496,8.855421686746988,75.0,185.0,166.0,31.0,0.0,1.0,1.0,0.0
5.99772923762799e-05,0.0025624199243773,15.579844206426484,346.0,6713.0,6162.0,246.0,0.0,1.0,1.0,0.0
0.1119841269841269,0.2222222222222222,63.0,424.0,3.0,1.0,14.0,1.0,0.0,1.0,0.0
0.0002152211874272,0.0183352735739231,7.756207674943567,89.0,951.0,886.0,126.0,0.0,1.0,1.0,0.0
0.0007268475691232,0.0083256244218316,45.89150943396226,425.0,440.0,212.0,81.0,0.0,1.0,1.0,0.0
0.0002032226241367,0.0164419598816178,7.05568445475638,75.0,937.0,862.0,100.0,0.0,1.0,1.0,0.0
0.2568981818181818,0.0181818181818181,2.66990291262136,4239.0,105.0,103.0,5.0,0.0,1.0,1.0,0.0
0.0020429864253393,0.06184012066365,10.440944881889765,163.0,155.0,127.0,82.0,0.0,1.0,1.0,0.0
0.0057461737842508,0.0077758578128857,17.386266094420602,2794.0,596.0,466.0,63.0,0.0,1.0,1.0,0.0
