inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,failed_auth_count,token_reuse_ratio,status_4xx_ratio,status_5xx_ratio,attack_class,is_malicious
0.6168871151024027,0.4773398406654425,124,9.686343012026947,default,3,5,1,E,12,0.46228944394872,0.5265610769728848,0.004979813924169591,bruteforce,1
0.07242577956360412,0.28375022346331874,175,11.065866688326476,datacenter,3,6,17,F,0,0.2939953104383057,0.20938183535575838,0.10901700887414198,flood,1
1.632219002488358,0.418692284456981,30,16.289678783822684,default,1,4,19,E,2,0.25375955688000307,0.05394237610623529,0.08021529843631042,normal,0
0.9783550098287276,0.6514598134716225,40,20.194399586199314,default,12,5,4,E,0,0.725303727173357,0.26049551508143864,0.004063275001263755,token_abuse,1
1.2923425757177058,0.5246880706431138,4,23.368174565978673,default,11,1,17,F,2,0.724539808672825,0.41793644271226316,0.132877205809667,token_abuse,1
0.1742326160431409,0.15143859325441447,135,12.53551942452009,default,4,4,3,E,0,0.32239184828887557,0.21802337687226636,0.0012465607629022768,flood,1
2.344229508268965,0.8695021228089136,29,14.538379313653017,default,1,7,20,E,0,0.35677498106001976,0.0,0.10793706216404586,normal,0
0.9422387755694339,0.4705379541908932,8,20.79820265019124,datacenter,4,4,19,E,0,0.029285072818555635,0.145334641955163,0.0,normal,0
4.26335874801956,0.40116261617966625,28,24.22258748270206,default,1,9,14,E,1,0.1935583610973733,0.11842582693929775,0.0,normal,0
3.849810842772939,0.6793703510300091,47,28.75635401278862,datacenter,5,5,12,E,2,0.15693859070438054,0.07757686823425416,0.0,normal,0
0.018871852612456275,0.4786602337295392,71,24.84954556655008,default,4,4,5,E,13,0.24011885634351576,0.410160530917991,0.08942085954577192,bruteforce,1
0.13021536713744755,0.15011583528674366,151,15.467712973825533,default,1,2,17,E,0,0.3048154812967823,0.0,0.0,flood,1
0.02,0.8016221832428677,56,7.976922333494018,datacenter,9,6,21,E,4,0.8604939323653574,0.3857615272996341,0.055635766341684934,token_abuse,1
2.9478141716224098,0.6984277237255161,40,8.95546773703955,default,3,10,14,E,1,0.20727454038850057,0.07199479098067971,0.08677853891259815,normal,0
2.062144439771792,0.7743848255910463,52,13.464484226943831,datacenter,6,6,9,E,1,0.3557856771117578,0.05342509688716032,0.0406169618255843,normal,0
2.3570546836466124,0.46559227949200804,4,24.727293784977455,default,11,10,16,E,0,0.18533417536258037,0.05707440679087253,0.0,normal,0
2.506208777816211,0.38169723712371995,6,24.62145281490603,default,4,5,6,F,0,0.3415171908087565,0.09707376313130998,0.028274386237222292,normal,0
2.772125963794954,0.7002218964624358,35,46.00085935914326,default,4,8,8,E,0,0.016222031016307453,0.0011640105123121997,0.0025228600055312925,normal,0
2.138583143273595,0.5328846658957277,33,28.65279371699199,default,7,7,13,F,1,0.43999529957310773,0.0,0.0,normal,0
0.1,0.21571096279474622,22,15.657142976726353,default,1,7,16,F,0,0.06802016711182957,0.05450077856373296,0.09751981765873857,normal,0
0.6074146089283241,0.31846277824150626,54,24.281492777578134,default,3,5,11,E,9,0.3789617582141348,0.2460558117559627,0.05364213902569899,bruteforce,1
2.272453714010551,0.7474981155844991,32,13.417223316827165,default,6,1,1,E,1,0.25992882969120606,0.03117900268291241,0.04662663879732469,normal,0
0.11850263894083121,0.26637935771176496,187,25.863236682915794,default,2,4,10,E,0,0.5531867253113636,0.20833516377587918,0.0,flood,1
0.04459337287055371,0.04928902558340381,167,11.715623988178667,default,1,5,12,E,2,0.31630605584629784,0.11676087232185622,0.27607966535648343,flood,1
2.110516486222232,0.3084953407992108,41,23.096507632062803,datacenter,3,4,14,E,1,0.3182191660716656,0.10316371005398577,0.022751062448323672,normal,0
0.10538215848382403,0.13163113667926268,250,12.06843492661918,default,2,6,5,E,2,0.20511708092683106,0.03629663467761088,0.09628802878711601,flood,1
0.11088705421774459,0.01,109,42.44100302326369,default,4,3,10,E,2,0.2774860186064018,0.028909278580004333,0.3392017080918852,flood,1
3.7439714059131797,0.42252940261609545,67,23.48087704082142,datacenter,6,1,2,E,0,0.28145616965854586,0.0,0.0,normal,0
1.958823497869782,0.350361515313126,32,15.106650117470158,default,3,8,6,E,1,0.4299757516120335,0.14143148229733854,0.029959470698535374,normal,0
0.45116266742226185,0.48685104448091066,10,8.084496874253052,datacenter,3,6,1,E,16,0.8862600641154802,0.3900977558963463,0.0,bruteforce,1
1.6996431441499205,0.6336292450415667,61,14.689494685279195,default,6,8,24,F,0,0.26618640342315447,0.051587901246382115,0.08892897382557881,normal,0
3.1954064651357648,0.4469058474326396,31,24.960047866482,default,2,7,11,F,0,0.41352584242550505,0.048770197745955216,0.09186445643054297,normal,0
1.2889479481866495,0.8244469351272907,62,35.68425328513845,default,5,12,12,F,1,0.21557813511016166,0.0007510638647843237,0.026207657624400457,normal,0
0.059090835318386215,0.01,196,1.0,datacenter,1,4,17,E,1,0.1553330680935536,0.12651690663642312,0.28721167346585574,flood,1
0.11356738562781124,0.6601067299813002,98,24.11579365020806,default,3,9,6,F,11,0.5089944067219407,0.3443785024298538,0.031999038988263825,bruteforce,1
0.09233939843569393,0.04340832188697438,225,7.944480591050791,datacenter,7,6,20,F,0,0.22014178765001874,0.0,0.1639593754776079,flood,1
0.005,0.32763101494556346,244,31.8313513986212,default,9,3,17,E,0,0.4264630680935093,0.09008265208104105,0.32760750408815414,flood,1
2.833056679807084,0.19147303960042172,28,18.11424515361313,default,9,12,15,E,0,0.018054640881607575,0.13522523135514605,0.01843342406357551,normal,0
0.2667656324047414,0.6817601721268024,82,16.638002912160218,datacenter,6,3,8,E,11,0.3138968995224791,0.40236553944342013,0.06180920874574854,bruteforce,1
1.4398986861983398,0.6488146340011792,59,14.25518110514182,default,7,5,6,E,0,0.285271517171207,0.01982191480264471,0.0,normal,0
2.1005189715031127,0.24478359981373687,17,18.528513098689487,datacenter,6,4,16,E,1,0.020834796213273277,0.05798723142265006,0.013316470914321955,normal,0
0.1903203271586907,0.4439630285708295,70,4.513243436260423,default,2,6,2,E,10,0.3538604526796454,0.407264914729214,0.012488180065125361,bruteforce,1
2.215291045256369,0.33781419982419236,37,19.362583062534924,datacenter,9,8,21,E,0,0.3069752255253078,0.0267791177584391,0.05825520585698341,normal,0
0.09290032508233814,0.02,79,15.795254174136815,default,8,6,22,F,18,0.632091554991761,0.15861157467470488,0.0870031733050178,bruteforce,1
0.04833145121840633,0.14671760856827767,193,34.096310570316334,default,3,2,4,E,0,0.4480568667305831,0.05370339530302465,0.12376311301660782,flood,1
0.01,0.6664842903233897,78,7.557779844238414,default,5,1,5,E,10,0.39865023147048706,0.21634985779986546,0.0,bruteforce,1
0.6781446336187285,0.3713404105955709,135,11.38421115576438,default,5,3,12,F,11,0.6213211819358911,0.3832804330577515,0.031674179031299106,bruteforce,1
0.7940184196342809,0.786061421195667,75,13.943573674871628,default,1,7,6,E,11,0.6652258112231108,0.5000028915722882,0.0,bruteforce,1
1.7803689802207852,0.6494769167412735,48,35.608811400323034,default,10,8,1,E,0,0.44106043562258446,0.09632009004502057,0.07244361030410318,normal,0
2.7028898018483822,0.02,57,22.10551635058296,datacenter,7,4,12,F,1,0.201084175673072,0.12254445782565693,0.0,normal,0
2.3593763575384394,0.43252574590136666,35,11.6476596887767,default,4,2,1,F,0,0.3934823997788609,0.0,0.0,normal,0
2.296728864599918,0.6563047549987403,41,16.625530071068763,datacenter,5,7,15,E,0,0.16958067109921812,0.0,0.0,normal,0
2.0190124059031325,0.48319106298041026,32,21.514648615819805,datacenter,5,4,6,E,2,0.11209847879025077,0.03652167948722845,0.022371204887675883,normal,0
0.11668126521549249,0.1961685652221064,241,26.426872039772633,default,7,5,8,E,2,0.49459788748984146,0.16349196795199464,0.3181806864781157,flood,1
1.1695083978282015,0.4923965099543224,66,19.37237128967625,default,4,6,9,E,0,0.20867589648268156,0.049448749078036744,0.03668613150339365,normal,0
1.842776738271952,0.7588116096001047,49,22.443934035776707,default,6,6,10,E,0,0.1398406687730266,0.03826449645125536,0.05411744085031697,normal,0
1.928060999755814,0.6531324566771326,24,11.010836625933281,datacenter,2,5,4,F,1,0.3270725980417226,0.028401746367974552,0.03294356444077907,normal,0
2.919196779538785,0.38997698140299736,35,19.776513766213025,default,1,1,1,F,0,0.23597645995940594,0.0,0.027378138328681505,normal,0
0.5917288769198539,0.26257015869737327,57,14.615442537580853,datacenter,1,3,14,F,13,0.29568179766937525,0.09216297428009756,0.018413418006982776,bruteforce,1
0.6561152994361688,0.18751222955989533,53,27.064581208123634,datacenter,1,4,5,E,11,0.7462714304506636,0.5856347571967297,0.001223847212520987,bruteforce,1
0.018994425509688356,0.43943301374262034,142,12.6006082140726,default,2,7,25,E,2,0.4344309956401415,0.0,0.0921412229375309,flood,1
0.16279249076145444,0.6805165157802784,83,13.525808558103229,datacenter,4,1,15,F,12,0.5740589893415662,0.2999715946424155,0.10102792129462856,bruteforce,1
2.148064956417431,0.400986485681327,24,18.712647155785643,datacenter,2,4,11,E,1,0.22264065854149323,0.0806061806935542,0.000781349643641932,normal,0
0.052827878877251905,0.3176093526539636,117,16.301829639049267,default,3,1,4,F,2,0.5638078671830462,0.2587721269670924,0.12710247718261294,flood,1
2.900615221475952,0.37698040479784917,8,16.432082093042446,default,9,2,8,E,1,0.17112681713241154,0.10194407837427144,0.032094652927605445,normal,0
1.9836790374416238,0.7241593121527681,57,1.0,default,5,2,13,E,0,0.231073974876415,0.04356183073681619,0.013744831410517234,normal,0
2.337516269863004,0.7198636096901343,25,24.868669613348562,default,1,3,10,F,0,0.15926329027282732,0.13543441524243088,0.019738977706295985,normal,0
0.03414993452694663,0.20209763674938883,175,3.9792896075594513,default,1,5,6,E,0,0.30294036505588745,0.17724155825631938,0.2901838907497045,flood,1
1.210585909020409,0.26777949098579024,34,15.269027160440253,datacenter,2,1,13,E,0,0.1788586343536977,0.0,0.0,normal,0
3.0775059936279345,0.4201533829640023,22,20.003995004802924,datacenter,1,7,9,E,0,0.3710368879963918,0.07668310367986479,0.08777901197492373,normal,0
1.4048049343062239,0.6847124687511206,50,13.758447417690572,default,1,5,19,F,0,0.174263037597827,0.09030883682134194,0.0,normal,0
2.5340626871181144,0.3349960607091172,50,17.475542335044995,default,4,9,6,F,0,0.2726966400082119,0.03205649458903869,0.06358839746239867,normal,0
0.4523637725876347,0.6948792959857554,123,7.770348337775982,default,1,4,18,E,9,0.25357651411802756,0.3968081862326191,0.0435308889530885,bruteforce,1
2.6074406790868694,0.19768498752044028,26,7.148206298894216,default,3,6,8,E,0,0.10784693907303863,0.025074520742820267,0.027815404765997555,normal,0
2.7880648134353065,0.6440117180415207,45,21.00979274438159,default,7,5,17,E,0,0.4285611153094522,0.042407331055778694,0.045101874142634134,normal,0
1.522695832036212,0.5689272450008157,31,14.829703802101665,default,1,10,14,E,0,0.13781658525061308,0.0,0.022163857000280954,normal,0
0.2448616612498446,0.5097696088876787,103,25.57637829515743,default,5,8,12,E,13,0.3584355229377013,0.334661900683091,0.09121591205815635,bruteforce,1
2.3079878448340727,0.3515566293648784,37,11.485049174807244,datacenter,8,7,1,E,1,0.21724757380808776,0.13513216799087202,0.02229249495652689,normal,0
2.359654004102814,0.5834091095167306,17,29.166326561616067,datacenter,6,3,3,F,0,0.06841635605456567,0.04627337234116087,0.013195197665593138,normal,0
3.4619691655118303,0.5008381353115314,29,26.514881269138698,default,2,8,10,E,0,0.12498512733456299,0.14960647602728755,0.0137957931307764,normal,0
1.5154374109781774,0.39899686946802776,89,25.479422288218824,default,8,2,6,E,1,0.6555503006188965,0.3852085156705921,0.01787775258537247,token_abuse,1
0.8729256793645965,0.8092189291304739,71,13.89777005810481,default,1,1,2,E,1,0.6516125038062837,0.2676354172985518,0.08497884863961663,token_abuse,1
0.3207847803530549,0.576640086941862,65,6.919594535538291,default,4,6,6,E,15,0.5619365268617895,0.7199847955928245,0.07299360702810428,bruteforce,1
2.2924572806040038,0.6572155901149579,8,18.266341804762327,default,13,2,10,E,0,0.007284090641844654,0.08464361355890607,0.05128930745059657,normal,0
0.6689980360283285,0.501309644370833,35,20.46853929131216,default,1,2,17,E,0,0.8176017836254229,0.2809307960142033,0.05614005286154052,token_abuse,1
0.0736410920006728,0.023200492145249746,98,12.364187628960742,default,2,9,22,E,0,0.06857427028121699,0.25062853865193035,0.13876923954230524,flood,1
0.021358362818422905,0.127621862596198,234,34.18295889557383,datacenter,8,7,4,E,0,0.10949768638129867,0.023013197718905865,0.11717967371285103,flood,1
0.5712601289606667,0.33028826541906425,37,1.0,default,1,5,17,E,0,0.18037479467806228,0.10151925808318311,0.03744863449432539,normal,0
3.5063048225635636,0.3416691481202209,29,19.334130815708228,default,2,7,21,E,0,0.3682340253985913,0.06447797245632104,0.027603762492913502,normal,0
2.098812428086555,0.9603266546580247,32,17.352999184504764,default,5,5,10,F,0,0.0030215896815048993,0.06036273159275385,0.053877239712923825,normal,0
0.19971537767997016,0.6843049018369554,25,12.22852822445145,datacenter,3,4,22,F,2,0.9259764064796079,0.2837218931784716,0.0,token_abuse,1
2.538417912482582,0.5443169615691775,63,8.244718209852588,datacenter,2,1,16,E,0,0.21884990274169144,0.11038969630248806,0.06983063326654124,normal,0
2.410010972593045,0.6804437993305339,3,38.693711516288886,default,5,7,20,E,0,0.11457345651294869,0.12508429801690496,0.020939790160808415,normal,0
2.1893261342278687,0.5653360468259822,54,3.0265325127973206,default,6,9,26,F,0,0.07424299456503514,0.008546483734117476,0.030536074328721546,normal,0
0.2595064689005344,0.20428195681763076,108,16.34509805369133,default,6,5,19,E,6,0.40401883453761456,0.5262670791731093,0.058489252245281856,bruteforce,1
3.8853322510371395,0.462195308486733,26,6.45932273745791,datacenter,2,1,2,E,0,0.3314470864480859,0.05705466259913075,0.006110493426946421,normal,0
0.07027097474148308,0.048227717629280825,81,28.82197330599305,default,2,8,16,E,0,0.0,0.17953868539788023,0.06742451961756771,flood,1
0.18416150875161064,0.01,145,40.69612569285197,default,7,3,1,E,0,0.30293463343382065,0.041954587549133476,0.21879889695580185,flood,1
0.11595044940679933,0.1303660977179151,177,12.591023097372027,datacenter,6,8,11,E,2,0.34011382771336995,0.10573418867357037,0.2605542999950826,flood,1
1.416717614605096,0.7788072630729772,60,21.175181785028983,datacenter,1,5,14,E,0,0.19445617263809856,0.10751249557599424,0.11208078495053175,normal,0
0.39703813502021296,0.7684430271518108,90,22.6085084629967,default,6,10,11,F,6,0.5492579092217036,0.4701203407871777,0.0,bruteforce,1
0.40464669431023875,0.43628450618826303,101,14.323003787536726,default,2,13,2,F,17,0.4298086346959765,0.5902161103645924,0.04703689191944439,bruteforce,1
0.6028246902875194,0.07717959356957121,144,10.06010572168081,default,1,7,1,E,7,0.22689886876421972,0.6298560327417221,0.05351671783654488,bruteforce,1
0.9355129741046149,0.3513324570800057,35,24.144698673044424,default,7,6,12,E,0,0.2587382824646839,0.16851581055122186,0.06371135298025454,normal,0
2.899855416698083,0.47545040605944305,32,1.0,default,5,1,5,F,0,0.13146814590178485,0.14580900065093882,0.038604169376858545,normal,0
3.037671648698834,0.7259825601394148,15,8.462259606349125,default,6,6,7,E,0,0.5195554441680799,0.017883304573462953,0.0952418217563181,normal,0
2.0378122098884996,0.7327048703601955,57,42.801563244851046,datacenter,1,9,3,E,4,0.3167794938492082,0.07598033245281019,0.0482825965670745,normal,0
3.3231180158101186,0.3225037101365693,3,12.653997597328674,default,9,9,10,E,0,0.20453643841692004,0.11407065467851706,0.05849720473972145,normal,0
1.0293371124049768,0.2835716196052127,58,13.316776266858408,datacenter,1,1,17,E,1,0.3404125319972505,0.028731548979373127,0.08442875550163642,normal,0
3.281936198727469,0.4079888454003601,17,8.383060012464032,default,6,2,16,E,0,0.21454241244814584,0.05537500318388306,0.04908310363720845,normal,0
0.6986120417567765,0.5768759308991502,49,16.23056118778662,datacenter,7,7,4,E,14,0.7354535807433376,0.7261391425304623,0.007021321985786488,bruteforce,1
4.052781336672081,0.2231862721153345,41,13.88448305042478,default,2,5,11,E,0,0.27854539062214706,0.10273982336463873,0.022180592263069236,normal,0
0.23880401559131537,0.20732066511815975,98,7.301160864187427,default,10,3,23,E,0,0.7366718772663248,0.06571312527707637,0.03654232045581071,token_abuse,1
0.4398373474771601,0.2861142046803405,51,14.480355711754918,default,4,3,20,E,5,0.625012821996788,0.5371458443709243,0.0,bruteforce,1
2.4705028139578133,0.3261727914117327,35,35.763192980405805,default,3,7,2,E,0,0.1603229178251102,0.08391625051771529,0.03992054042856904,normal,0
0.31330499745956747,0.4896718334637668,71,8.010721488568123,default,8,6,9,E,17,0.5510731492231186,0.3916863874774117,0.003221711471578067,bruteforce,1
2.9999567660665525,0.30184667924709163,45,20.744355693942097,datacenter,5,5,12,E,0,0.6055008101942673,0.10684813144700236,0.016313906579983193,normal,0
1.369288407687297,0.3885855882294983,30,14.85682570766366,default,12,2,10,F,0,0.774927876924377,0.45789462590867813,0.0,token_abuse,1
2.867252494583797,0.48572236817895664,15,9.260411498771179,default,3,4,8,E,0,0.14899316996168127,0.07050203519538714,0.0,normal,0
0.12048332367501441,0.24527180330200077,143,9.930345719773792,default,5,7,1,E,2,0.43938373249059226,0.10564595533379831,0.09593188227109983,flood,1
3.4159420166302548,0.29500072371815106,37,6.116209605423281,default,10,10,20,E,0,0.13793190527894367,0.0,0.09012805656122752,normal,0
4.275238419689702,0.12933820662716394,39,9.563066522203119,default,5,4,17,E,0,0.17821715043138503,0.12241445214918184,0.10192769639914051,normal,0
0.7871704297045541,0.49752677340833784,30,12.31187329917142,datacenter,5,3,15,E,0,0.4892662950889043,0.0,0.0667921736076797,normal,0
1.2159314329155524,0.7413377701832526,35,15.871611895743298,default,6,4,15,E,0,0.8014121887244754,0.1327541066430854,0.0,token_abuse,1
0.1798747741775048,0.35433252230172785,57,14.072624217704327,default,5,8,12,E,14,0.7072858558932994,0.377545135882528,0.05760985907475426,bruteforce,1
2.4714634336761465,0.6546819554896577,41,20.879749937141483,datacenter,5,9,11,E,0,0.19578398352290655,0.0885638672529169,0.07806920124158204,normal,0
1.205080550305288,0.5998441793821838,70,27.769827306786315,default,1,10,22,E,1,0.14866661126181294,0.008222495658555429,0.059122741017269,normal,0
1.690477826214058,0.39434799232648415,19,25.434068412782633,datacenter,1,7,8,E,0,0.29854459158271723,0.09431050841155307,0.05423730030587187,normal,0
0.3686523230081783,0.5095648884973207,134,20.051446873090278,default,5,12,2,E,10,0.38616340339227884,0.3709808516435513,0.07559887944251698,bruteforce,1
1.721843412514571,0.505156282385168,14,22.58235477285861,default,3,5,18,E,0,0.22697200483307126,0.05248046431439937,0.03838875657069294,normal,0
1.9149238425488153,0.44253532419005276,23,6.271511447159197,default,3,4,18,E,0,0.15817906105128055,0.16306428427934166,0.04616860544075893,normal,0
0.15264091453781345,0.2826995757727188,191,16.05239773269313,default,6,8,14,E,1,0.18480121955324535,0.15255188028392686,0.02439065003962826,flood,1
0.380748773422523,0.639569968836811,92,10.29133827904622,datacenter,14,2,24,E,1,0.8047549447779563,0.21079374377601479,0.08431110201216,token_abuse,1
1.4895804933958234,0.6706906409425022,8,20.123665279879457,default,1,6,12,E,0,0.0,0.07190375191213243,0.0,normal,0
0.16874386016572482,0.7846867962541804,92,20.984096016309557,default,1,5,20,E,9,0.4850560939787723,0.4001940468932161,0.0,bruteforce,1
1.5448290028115892,0.5580261933916447,73,15.156481833954416,default,6,4,11,F,0,0.1498822380860054,0.047755075603604855,0.016185415551810536,normal,0
0.0893665570113879,0.3843116442190978,83,1.0,datacenter,4,9,21,E,18,0.819297629535676,0.4453407751423185,0.007100968034616923,bruteforce,1
2.1019376453530656,0.6595702209095979,35,20.25328671489203,default,6,6,6,F,0,0.1561050598244162,0.05386888171937972,0.04997278273415155,normal,0
0.4825322649131988,0.7439507875970033,111,5.643264191850399,default,4,2,1,E,2,0.6235808376356267,0.3863301458124648,0.03752486576782002,bruteforce,1
0.08917224266720011,0.3476004566337829,213,18.809252332521623,datacenter,7,5,10,E,2,0.2346995606218948,0.0,0.11711036273608348,flood,1
0.06013848913332803,0.016320349682754504,241,12.379281248898803,default,6,3,9,F,0,0.4622830763359437,0.18413213884653556,0.0,flood,1
1.7341309407768764,0.4518423385264179,57,11.978579193603698,default,3,7,8,F,0,0.4187937811275452,0.15421641867400604,0.033637040339139064,normal,0
1.1045550905177466,0.1502900945256625,112,21.87276056264546,default,8,1,21,E,1,0.825365027615953,0.36485162576210806,0.0290821852149125,token_abuse,1
0.7585162304816395,0.3386663282179829,37,22.321836246602423,default,1,2,6,E,2,0.12218981257776854,0.12182788086474627,0.0,normal,0
1.9450725162031486,0.4610478518577733,37,14.540483698334558,default,8,6,19,E,0,0.35433644877027,0.057816569975880264,0.03526517245716699,normal,0
0.7108622183660996,0.11411525300214326,149,24.179707575539414,datacenter,5,6,11,E,4,0.2067770372584004,0.3710384580962117,0.047004125362537244,bruteforce,1
3.419981942602389,0.6525712416297103,64,19.660948612602102,default,7,9,15,E,0,0.18312726543728358,0.09105598458728188,0.015950043246630338,normal,0
0.0633758415776876,0.27137596982267886,169,22.22095265545171,default,9,4,11,F,0,0.0022144952129274365,0.19478493541931718,0.0,flood,1
0.11154891194929097,0.055651083290024994,65,24.84938005702019,default,4,2,22,E,0,0.32667042831926313,0.0786297019979177,0.05672599025371368,flood,1
1.3669428946646527,0.7090936734026304,53,16.467262095377674,datacenter,5,10,20,F,0,0.05455428289135292,0.16167827072338095,0.0,normal,0
0.8833318574020091,0.37363976712456437,26,38.47406563859938,default,11,1,8,E,3,0.7366676837061493,0.21402535744246803,0.05199121043928769,token_abuse,1
1.2860467725324494,0.3500417471688003,49,7.844333380945136,default,5,11,10,E,0,0.3977055445252966,0.12340267018060846,0.058801896419892585,normal,0
3.102369862405794,0.42791561989831794,13,39.09985414083362,default,1,7,23,E,0,0.2919635286945964,0.13370946112106377,0.0,normal,0
2.1348277465256587,0.5640345008217019,26,15.845731405575279,default,6,7,18,E,1,0.021463937298797142,0.010390843911614905,0.010690502227066277,normal,0
0.02,0.7727501696478,81,1.5915919675277443,default,7,5,1,E,2,0.8031949386170713,0.42579629591277357,0.10007916418651862,token_abuse,1
4.097001213207699,0.17988999025082109,54,23.09041968593492,default,1,9,10,E,0,0.17868674817367974,0.09156924368279057,0.0,normal,0
0.4613731607816649,0.5145352873073937,41,17.29465783154834,datacenter,1,10,12,E,0,0.39972667974781795,0.030686132863699436,0.0377654506379002,normal,0
2.4929469259882295,0.2506458496389689,20,25.367088777799744,default,3,10,12,E,0,0.0595687404323865,0.141212226934339,0.03404861463029013,normal,0
0.6047992008484304,0.5467882107330659,39,1.0,default,12,3,9,F,3,0.7826180796707045,0.52579263678703,0.03286484114042735,token_abuse,1
0.15966688639193116,0.6802291096187656,28,23.251572900302712,datacenter,5,2,12,E,3,0.9770283117990576,0.33736709328740017,0.10053443270920177,token_abuse,1
0.1071212981470536,0.418194601654054,149,18.975320725013106,default,6,16,14,E,0,0.23494921728287887,0.02597501139712098,0.03910079488361162,flood,1
0.02,0.5778325331779635,77,30.775765215431992,default,15,1,18,F,3,0.8892006173788349,0.2183771999865706,0.06292563877469208,token_abuse,1
0.0857485637038986,0.34569057605371933,42,11.171587255344786,default,10,5,25,F,1,0.7193001720347,0.05560025677253788,0.0,token_abuse,1
1.1695562695513926,0.1766218581299303,40,28.757694937071506,default,4,10,15,F,0,0.29625483560409566,0.119880823061148,0.05061360616291037,normal,0
2.768331073751576,0.38936132932404954,29,9.269372236897485,default,1,5,6,E,0,0.3033221208983598,0.1271678213869188,0.0,normal,0
0.10213556965557298,0.25150932561147876,234,24.369553630869582,default,4,4,11,E,0,0.4041485231919287,0.21641314234886486,0.07416628034563269,flood,1
0.18851461677119571,0.46619561586999786,128,18.958075111558987,default,1,7,15,F,17,0.8521926108121667,0.3789728315237364,0.08125740389826623,bruteforce,1
2.0713078186450486,0.27454551177188646,54,29.327623061066515,datacenter,1,5,13,F,0,0.15648843352562075,0.13294422510263482,0.0776340417703236,normal,0
1.1471131353804072,0.2953408573988014,64,23.67446430370459,default,3,8,8,E,2,0.0718524056721104,0.08540552080227509,0.018113583308107174,normal,0
0.005,0.01,290,13.333114522735148,default,1,9,1,F,1,0.1677845340298171,0.20635455077311673,0.2617493749843426,flood,1
2.508639318760166,0.34925978057723706,69,17.664872093396863,default,1,5,6,E,0,0.2857077352699864,0.07038521431146114,0.04729899621873662,normal,0
2.7284215147866817,0.5932930408620818,50,19.726512848567555,default,7,4,17,F,0,0.9619870824150382,0.3507994999268981,0.08189215041922004,token_abuse,1
2.346978498452424,0.19784014055586369,19,26.077076027014346,default,2,7,12,E,0,0.20967823694634666,0.058253547273554133,0.0,normal,0
2.543744745955986,0.5365312305159382,37,29.036648707547634,datacenter,1,1,10,E,0,0.32701212148801134,0.06982570398415629,0.08648773513331649,normal,0
