inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,failed_auth_count,token_reuse_ratio,status_4xx_ratio,status_5xx_ratio
2.403616950687282,0.5771702690130016,34,23.30565187894471,default,4,2,7,E,1,0.1266876970816275,0.0888096033631092,0.0393963808651068
1.3804127767628558,0.34930828950673,34,17.172621724510297,datacenter,8,3,8,F,0,0.1192908424896423,0.0,0.0
1.6558827065451498,0.5788603248227231,6,44.76220072733315,default,11,3,11,E,0,0.8555260819957401,0.1447121053851804,0.0644031888805874
0.1627924907614544,0.6805165157802784,83,13.525808558103227,datacenter,4,1,15,F,12,0.5740589893415662,0.2999715946424155,0.1010279212946285
0.3534096798428567,0.3331142471844575,74,21.557021125922248,datacenter,1,3,5,E,11,0.2153934420467043,0.3125172538682733,0.0
0.01,0.5407693609838264,29,6.906480883609472,datacenter,7,9,14,F,16,0.6073934346407146,0.4687152210810294,0.0664752277875589
1.9149238425488155,0.4425353241900527,23,6.271511447159197,default,3,4,18,E,0,0.1581790610512805,0.1630642842793416,0.0461686054407589
0.9557724651993834,0.5232199341530998,40,13.773138924792075,default,1,5,5,E,0,0.9761084471963356,0.4133456718596739,0.0068713839781903
0.2829923887957036,0.3428782089344841,51,21.482002156438284,default,4,4,11,F,9,0.3460469652317509,0.5920626936326464,0.0337258886122023
0.2513734311035455,0.5172396183566621,85,26.79404883175357,default,6,3,10,E,4,0.5040495159072772,0.1305217739477558,0.0
2.2719901077839344,0.1434836523382675,18,9.134661753421646,datacenter,1,5,10,E,0,0.4734216237751205,0.0491819432761988,0.0
0.256024173590455,0.392417715907435,96,10.220394753060235,default,8,5,6,E,8,0.3175511615923171,0.5561710643557938,0.0
0.3825335518876729,0.4298609577182088,123,20.493830072843107,datacenter,1,1,16,F,7,0.672675705181341,0.6282390709701857,0.0280683551883754
3.506304822563564,0.3416691481202209,29,19.334130815708228,default,2,7,21,E,0,0.3682340253985913,0.064477972456321,0.0276037624929135
1.3218237182857968,0.2108277759930705,74,18.09304497385399,default,16,4,19,E,1,0.9834877610609374,0.03,0.0
2.120969594308978,0.3445708385583612,32,17.021156788324436,datacenter,2,4,8,E,1,0.3596567725160984,0.0,0.0475149259568888
1.808011343443116,0.5165141085794013,55,24.16639364878693,default,4,1,6,E,0,0.1193865121883625,0.1127547372738872,0.0
2.817499957371662,0.6115680694059289,27,15.368850291522692,datacenter,6,3,6,E,0,0.1266463934281577,0.0576916923588077,0.0
2.821367910822101,0.7233508621620066,25,22.19488378022421,default,5,1,16,E,0,0.1860087760581463,0.0,0.0
1.5448290028115892,0.5580261933916447,73,15.156481833954416,default,6,4,11,F,0,0.1498822380860054,0.0477550756036048,0.0161854155518105
0.1428580926263087,0.1384263742451235,233,16.241625978562084,default,1,1,12,F,0,0.2798686361368381,0.0255252391588934,0.0
0.0965404193288283,0.01,75,22.536220788318435,default,5,4,6,E,1,0.2590078430548633,0.1937192639061423,0.1275806161398507
0.1250848455299233,0.1627902318337643,165,10.182791604753248,default,9,6,5,E,0,0.874698192690182,0.3000888654580166,0.0957577566465368
2.0332332217760896,0.2193425463341805,50,1.0,default,5,2,18,F,1,0.2785018853778137,0.1706232516463907,0.0816224274342354
0.1054501755483658,0.2263721765149567,186,18.356076687527207,default,7,8,8,E,1,0.5355905190282398,0.1639154072626524,0.2079778015919161
0.3775013599534352,0.7797307646433608,43,13.943569934158194,default,10,6,12,E,10,0.5445933796335534,0.3900657830885143,0.0485755121040271
0.3975167824114259,0.614549747376735,126,22.086341995176365,default,8,3,14,E,10,0.3133956320351481,0.2514428946943958,0.0223530226648787
0.0495734432713093,0.269070644115337,99,13.355862015408231,default,2,6,12,E,2,0.345437748781108,0.0002532438700339,0.0
1.1593922524073892,0.9413904356785854,59,19.68277877047669,datacenter,8,3,6,F,1,0.155610431632418,0.1589113007380992,0.0286127112300419
1.9849054001105635,0.319690258370049,3,40.32581954080251,datacenter,5,2,1,E,0,0.3084644935831932,0.1452709232753687,0.0
1.4598596706645224,0.6882114190393911,26,13.562817944710776,default,5,2,6,F,1,0.3500342092176592,0.0222564278374694,0.0628199682151896
2.823161973036193,0.2655208451248389,48,10.745722637081178,datacenter,4,5,8,E,0,0.3960044642185675,0.0797844701479693,0.0149799488811401
3.442990919451973,0.464456364373669,22,15.80454377292616,default,3,7,1,E,0,0.0268202534527533,0.1351548078668799,0.0582007746256062
1.3047020675570664,0.3632508784229803,15,1.1787525930241465,default,5,1,20,E,0,0.3225165106040414,0.0273350660374096,0.0
0.0624999883419784,0.1163956827245953,235,5.442362632667079,default,3,11,2,E,0,0.0,0.1858207978051663,0.0205892433332928
2.443284477756811,0.2889238025542537,45,14.19114014527062,default,3,7,5,E,0,0.101739794510754,0.0321992748039436,0.0020535516939139
0.1,0.389416822039397,42,8.829966694263055,default,7,7,5,E,1,0.4242433324165475,0.0650605332167738,0.0017042025617636
1.1324551819916244,0.8343011755796698,34,26.86631605744589,default,6,5,1,E,0,0.2268446416860813,0.0733296344650363,0.1026559239808851
0.222923820736495,0.4422783175885705,109,22.416319525356705,default,7,1,4,E,17,0.7171768591349263,0.4427553771080524,0.0952442315374535
0.7523495307405383,0.7516185503953395,49,17.071240849712265,datacenter,10,1,10,F,0,0.9165083778166696,0.4562648614236927,0.0180415983308904
3.167608052212959,0.1612698238529158,60,5.587350467382221,datacenter,7,5,8,F,0,0.0922987151028979,0.0687037478087499,0.0389017083057641
3.908647052601964,0.4731356295810556,42,11.8664673856013,default,3,6,1,E,0,0.3397197225150655,0.1253559015693046,0.0321327071144568
0.1410904844781273,0.01,179,1.1939144245834008,default,6,4,16,E,0,0.4286914630654728,0.1139126204248286,0.1637249525271261
1.8410961033681628,0.2830825469103122,48,6.164483737517363,default,1,1,12,E,1,0.0,0.0441440861420697,0.0374133314993386
1.554459316704915,0.5359430788012216,46,11.92928958554252,default,8,5,1,E,0,0.0,0.142233360179421,0.0083231887410484
0.1881367303983303,0.2265364871154335,78,2.238486082444151,default,5,9,8,E,1,0.5376755965246092,0.0066410880175687,0.2968366580307423
0.02,0.0998839927103421,45,23.454909841556635,default,16,1,10,E,2,0.8067445162626355,0.1934242029395439,0.1002209626455173
1.9013929424568845,0.1810933709697975,26,20.642525247446684,default,4,7,9,E,0,0.1597345459166799,0.1433047869077874,0.0552202039781684
1.8576413118626616,0.2491032236087574,42,18.400233143529068,default,6,1,12,E,1,0.2872297944357529,0.113476435749909,0.0898040733347067
1.6857855656816092,0.4820141585236242,3,5.350094381924979,default,8,2,24,F,0,0.2420405382385744,0.0571813006758501,0.0591992530896381
0.5467251813246379,0.8674956856831564,27,20.41074134983097,default,1,9,9,E,8,0.8474655249041252,0.5629160099374806,0.0765565085135156
4.26703777238219,0.02,40,26.02710187699984,datacenter,2,5,20,E,2,0.1611821423136753,0.1616547505513037,0.0126639229749189
0.0725936162148681,0.3718843807647086,120,15.175334352663327,datacenter,4,9,8,E,1,0.4676952899313238,0.1062817457810016,0.0361597686140768
4.271677726786468,0.1773955755562892,41,15.292278572526069,default,1,6,8,E,1,0.3173461682527068,0.0163484682931268,0.0306230839042547
0.5513792726958492,0.1011121050918307,45,7.043854305383922,default,9,5,14,E,0,0.8843990331899201,0.2051597155738311,0.0601521366873516
0.299817055625081,0.6341592955186549,65,28.770955633664208,datacenter,21,2,19,E,5,0.9374034068889736,0.3116779833753021,0.0
3.476185747838722,0.4057379212886451,61,25.881185830413138,default,9,9,9,E,2,0.1847829709635702,0.0600063780912566,0.0155452642320128
0.0512432501804585,0.224024838392478,226,4.532789261972539,default,3,4,2,E,0,0.2138555248230094,0.1619197161397396,0.1555629400679192
0.7454597295407699,0.3380311532470071,31,25.548256013980936,datacenter,7,2,7,E,3,0.7605890710914516,0.4224661387245669,0.1162882559566129
0.3933209899115397,0.4019498332033662,93,24.212488102038947,datacenter,13,9,14,F,19,0.3668909292340951,0.4015659536276521,0.0
0.005,0.2956077803474254,152,16.42672573689097,datacenter,6,6,4,E,0,0.2028403321861578,0.0748314914417109,0.3096514462418007
1.096193160994317,0.4737985124225504,62,17.75512329926179,default,6,7,12,E,1,0.1979899754949115,0.0189829090811153,0.1217562335443199
0.0798241744504843,0.2765839618249284,174,8.90178574760445,datacenter,4,1,28,E,1,0.1747525133173116,0.0932990460908165,0.1449941930808653
0.8578739023329298,0.4563089357208862,32,6.131135253392877,default,8,12,20,E,1,0.2603199657663336,0.0941768715948612,0.0
2.9043891093804937,0.4268251805083529,42,16.86558556629506,default,1,1,7,E,0,0.0389017820259426,0.0083204975438423,0.0411507509842987
2.30925570601692,0.736284446043469,50,25.38666377293976,default,2,1,15,E,1,0.1657723709499635,0.0543008637125655,0.0479041814749949
0.0447513157206843,0.2526399533220332,169,25.25092095725454,datacenter,2,6,6,F,3,0.0226217859509522,0.1527991698839564,0.0012773836612788
2.4258282981714543,0.2939847178569953,44,11.829251460219602,datacenter,1,8,31,E,1,0.1403733002038158,0.0816037290616987,0.0
0.408110850549715,0.410462388706528,163,6.805369102033001,default,1,5,5,E,12,0.05,0.3485437139520075,0.0165632256730439
2.3286623681501903,0.487783291677359,45,20.888539612972743,default,8,5,14,E,0,0.2438625520708563,0.0327866157969307,0.0588770012395797
2.715464287894407,0.4840662500866904,39,14.600327313575756,datacenter,6,7,14,E,0,0.4567271026474497,0.1250554044634745,0.0
0.3001647542796823,0.3968797475591902,99,21.498986938646564,default,2,7,11,E,15,0.4197714427608011,0.2147036763848057,0.0157614692941661
2.579458063782315,0.4319538986226152,41,23.58532165084212,default,1,1,29,E,0,0.2053776753972059,0.0452341846836795,0.0
1.6124011808099292,0.2446864140776107,25,25.065948957926427,default,6,1,24,E,0,0.3179988217400556,0.0832935404411703,0.0433833375080601
3.0709784849687827,0.1930250457125663,50,17.31395781274923,datacenter,7,9,27,E,2,0.221132040795854,0.0310509639367864,0.0628444705941068
2.58801608517374,0.5095116262115815,28,23.160055841895183,datacenter,4,6,15,E,0,0.340398102726655,0.0604082568949277,0.0514279659720946
0.1140853624233262,0.2775684186342938,105,35.118243371654145,datacenter,5,5,1,E,1,0.4588351596937132,0.0807386232131409,0.1023717724187806
0.1656408366930015,0.3696590486006845,69,20.662705161356,default,3,2,13,E,10,0.3972025883524657,0.3310809630777132,0.0
0.887811507522337,0.5954788269119112,48,23.463330841237315,datacenter,7,3,7,E,0,0.416818341535711,0.1547349049785053,0.001312897720412
2.4256795301113967,0.2700206562122137,47,26.69265965518379,datacenter,5,6,15,F,0,0.34896897432262,0.1501224452877911,0.0
2.560719385003392,0.490910485617251,3,16.176491424753593,default,2,2,11,F,0,0.2330712205833708,0.0301051103176387,0.0284558361649242
2.8247190040420924,0.3472219742118081,3,1.0,default,3,9,11,E,0,0.4137748185108293,0.0,0.0617623385810848
0.7007214154691861,0.4986730478540227,3,20.04087176296313,default,1,3,18,E,2,0.1179771191266732,0.0869876027181,0.0
2.946998776746752,0.2209957741056143,75,6.776290556594278,default,3,5,14,E,0,0.0589627364187018,0.1524654261875003,0.0459882789946071
2.604567681122743,0.2525344991014727,9,17.784181133565376,default,3,5,16,E,0,0.1275862959889358,0.0403831964304701,0.0371513623862828
0.1628279070195656,0.01,193,27.030517089180403,default,3,1,10,F,1,0.2276961267038101,0.1947746561773463,0.2291233835682345
0.928031167291232,0.5941991973827343,70,16.14474545459804,default,8,12,15,E,9,0.8354144827634551,0.4794674974804848,0.0503221553479199
0.8954687594740609,0.4973985006798652,116,26.31546950074849,default,3,6,14,F,5,0.6745367036064263,0.4459321063310981,0.0030279242362689
2.4283121088217072,0.2435796273483131,24,6.61288068721889,default,1,7,2,F,1,0.013527325213111,0.1360238828287394,0.0486882682991701
1.6383827634737838,0.2544442371284022,45,9.246773766149891,datacenter,3,4,16,E,0,0.274267693675191,0.1228440018635333,0.050395923297845
1.5176798301428969,0.5074244249925154,24,10.17876518472903,default,3,3,13,E,0,0.3385434845235066,0.0,0.0834827754833999
0.309647659940418,0.5476254437744689,91,16.37992754849561,default,5,4,12,E,11,0.6151172403242104,0.4583968317443824,0.0429308002314136
4.13668063987327,0.1614990644001976,48,1.0,default,4,5,16,E,0,0.3250746177351006,0.0377239623370675,0.0400020874865371
0.1302153671374475,0.1501158352867436,151,15.467712973825533,default,1,2,17,E,0,0.3048154812967823,0.0,0.0
0.5404948420347749,0.2380188131792094,137,28.3071780503417,default,4,6,25,F,8,0.6970806392370099,0.415101924129721,0.0
2.3076179031447723,0.4260205423904361,16,25.952560177913863,default,1,4,5,E,0,0.229872056980986,0.0882691807356824,0.0
1.7216784141673087,0.6256698949748185,58,13.23068569814982,datacenter,8,3,14,E,0,0.8974056897631656,0.385332607159798,0.0
1.0952110739981484,0.856627200861152,72,15.55026815746809,default,13,1,17,F,1,0.7218742485215381,0.280751702425198,0.0420563455570341
1.257273178337866,0.02,55,17.01016268708008,default,5,1,13,E,2,0.1500515763420216,0.0236182509078757,0.0644599326586726
1.8566677886658,0.8502456107019813,35,12.215631620260996,datacenter,6,1,7,F,2,0.7306032247396319,0.2207014612788306,0.0342678221755378
1.4972122826723626,0.3242962316195472,77,19.024516705108155,datacenter,4,4,21,F,0,0.2580487323533372,0.0905514728363417,0.0
1.782763636744609,0.5281290277648186,30,18.720324669914813,datacenter,8,5,12,E,0,0.0923794106213834,0.0796416279977509,0.0353546210127878
0.189920928258849,0.5433104230974699,63,24.74197760566064,datacenter,3,2,13,E,2,0.4302229238968462,0.7006274361625133,0.0035962772814395
2.7405346542897817,0.5243120843387657,33,17.637239714840433,default,1,9,4,F,0,0.4913935759276485,0.0225155100422472,0.0
3.338706822545352,0.3971841520188405,59,14.047564762629785,datacenter,1,4,7,E,0,0.3977151344329303,0.0,0.0746156439821358
1.7332453917547892,0.3682269353432174,73,22.74693657062452,datacenter,9,1,7,E,1,0.790515710908368,0.1545047523979847,0.0414977756460741
0.0927962085840701,0.2534616623465736,53,18.90365117587397,default,5,1,1,E,3,0.6901378324865821,0.3728097613686538,0.0192553738435363
0.1042767932729544,0.1214019336999448,126,20.33958702623478,default,5,3,10,E,1,0.2298873437215842,0.1029540409254914,0.0
2.850412118886452,0.5868394328848443,51,9.161877446621784,default,2,4,19,E,0,0.0676780757542084,0.0073898549893813,0.0398174384551585
2.008829568487967,0.4709929922192084,35,32.2940596667882,datacenter,7,5,10,E,0,0.0442541694522833,0.0566948610475707,9.16384188945074e-05
0.0525703370108083,0.1894436334170467,186,17.013104810132873,default,4,11,17,E,3,0.2168958497724865,0.1122801357361745,0.310721097867674
2.1933071366534493,0.4154169918582523,27,16.875601426113363,default,4,5,20,F,0,0.5117427308789041,0.140939609869541,0.0044887139145206
4.265903362150315,0.2349976970100888,55,28.43349816976973,default,3,6,23,E,1,0.0,0.0,0.0994148343945754
0.1797623431827632,0.208958983243479,213,5.956166555934326,default,3,1,15,F,0,0.2531966986248939,0.0863447540650408,0.244163734636551
0.8271132509958414,0.5789528712517944,109,14.49557501645077,default,8,8,6,F,8,0.3830071163036143,0.4295502570021655,0.0
3.3486269093250725,0.5674090012050055,46,26.806800128166977,default,3,2,5,F,1,0.2561821106316386,0.1020349845302859,0.005119850556331
0.2460022573523019,0.6270225747717444,28,11.415599309505987,default,7,2,3,E,15,0.5933730893293724,0.446085504802425,0.0344521471966271
0.6563918879309791,0.6233867499513193,29,27.844950643308376,datacenter,3,13,5,E,0,0.2779193812072744,0.0,0.0038040736576719
0.0882184011222496,0.2663665580937939,54,27.613280018804893,default,8,1,17,F,1,0.1990086637600351,0.0779511100116355,0.2277724657943616
0.7166115307879404,0.1586122024575872,101,13.53952475437925,default,10,3,11,E,4,0.5419243429842405,0.4724354088209159,0.0
0.204622935691198,0.4090731771436406,34,4.738558616050341,datacenter,2,8,20,E,11,0.7732511915211682,0.5516988936326878,0.0040888109440282
1.569563461048819,0.3759499829399514,62,20.648586554888567,datacenter,11,1,9,E,0,0.7389581740341487,0.1387909238493305,0.1023687037027881
0.188130005823823,0.1677507470648838,218,9.51141539160032,default,3,4,22,F,0,0.1690340497657285,0.0737852973406207,0.0264176257390216
1.2044431654052004,0.4222436313299142,12,13.395186516890265,default,9,1,9,E,0,0.3978738536935459,0.132293137445333,0.0759236775719031
3.236267566621369,0.3873383850331668,36,15.404663707243644,datacenter,9,6,16,F,1,0.1883459948395311,0.1223676107959636,0.0639338633730177
1.6704893070303466,0.2274502228192636,30,16.2871111172834,datacenter,9,4,16,E,0,0.1440515703946472,0.1239030143831144,0.054592418841419
1.457194244416817,0.3257773611592354,48,1.902888857433279,default,4,8,6,E,0,0.1265021120035691,0.0,0.0473553424020182
3.1558644777342737,0.4775847469306613,48,24.420887950593954,datacenter,4,11,4,E,2,0.335408543997052,0.1117846171804039,0.0
2.1133334370890293,0.3251923898050134,29,17.026761793019208,default,6,14,20,E,0,0.0244500119201734,0.05825299301516,0.0510993554498094
0.05987666909502,0.5773537611348167,140,31.930269837732087,default,6,5,3,E,10,0.4865132117624333,0.4076946916793023,0.0796122228571656
0.5470717124281965,0.5127930304998429,110,19.37753692277129,default,3,5,23,F,11,0.3815827686743261,0.4940509765741058,0.0258684633984577
3.73899630090762,0.5760918372660326,69,28.188754900878426,datacenter,7,2,14,E,0,0.2551996878672756,0.0969354244883962,0.0669146545552303
1.0897068688199352,0.260120596797639,30,22.05106995714164,datacenter,9,6,11,F,2,0.8498453383886443,0.4493834778407746,0.0
2.585786159265364,0.7541299933184862,32,4.911160523144005,default,6,5,18,F,2,0.0747214780597399,0.0791830030460339,0.0466673530938767
1.8470511497507536,0.4250168730758765,25,8.595547791050311,datacenter,4,2,8,E,0,0.3594225307156351,0.1279582925597757,0.1003801382812032
3.747811899614738,0.5851038416692262,31,28.01754083226858,default,7,6,2,E,0,0.3094326183369696,0.0199790821802429,0.0456618239915208
0.005,0.175891795069975,184,30.713011162176848,default,4,5,6,E,3,0.5495483743722775,0.1923664214741915,0.0652112189751853
0.01,0.4342245844916004,84,20.389859663103696,default,8,12,12,E,18,0.6027590019584419,0.4750432829087018,0.0808616996107589
0.0565136896280865,0.3086766688950472,189,20.08911710634022,default,2,4,10,F,0,0.2820534170059123,0.2189445851534959,0.3179888034007892
1.6061687617752392,0.2094939121358734,25,29.01865014437768,default,1,9,4,F,1,0.1809744666296686,0.1068682866596119,0.0308372693500317
0.6781446336187285,0.3713404105955709,135,11.38421115576438,default,5,3,12,F,11,0.6213211819358911,0.3832804330577515,0.0316741790312991
1.1474245671853072,0.4833248374094498,64,26.78003072672497,default,8,4,14,F,2,0.7202843277709001,0.1895288331807451,0.1218974764309594
3.321227981962506,0.6349768387838817,49,18.243930698628382,datacenter,1,2,7,E,0,0.2541113815019828,0.0203043762643505,0.0151740031806507
1.9496041327934768,0.3359483024039911,30,28.679646232491063,datacenter,5,7,10,E,0,0.3042575641115558,0.0860033799487323,0.0
3.3968957329215552,0.4244079713756145,38,28.07830173670884,default,9,3,20,F,1,0.2414199784726284,0.0041259419702719,0.0
1.3901109749543774,0.6414792672364487,36,11.62138068983593,default,3,7,15,E,0,0.3006748953970698,0.0834057461712969,0.0
1.934042617108826,0.6897509326719371,58,40.08965208179114,default,6,5,13,E,1,0.0008117739911726,0.1031572469292292,0.0184012975501512
0.9672068694380744,0.9149699142469618,31,10.672104281624865,default,2,2,9,E,0,0.7121135435052619,0.1784781319908817,0.0367853600351783
1.316801231625221,0.6392702958976217,62,8.73431097659659,datacenter,4,2,10,E,2,0.9355680428261922,0.2706846713419373,0.0693942570167692
3.581499734140396,0.1137590561695331,18,23.82514322288107,default,4,6,8,E,0,0.2622154067972807,0.0121561014990242,0.025531728088992
0.1805984409584142,0.2679083004514891,135,25.74310275367448,default,1,4,5,E,0,0.1288224634334092,0.1299941952930802,0.217075397757101
0.9802171307984784,0.9128776589265608,48,25.28362984118792,default,2,6,9,E,0,0.3177141079985473,0.003284942392682,0.0380927467766525
0.5215642711170423,0.3243411284920674,97,5.111791760956496,default,6,4,1,E,5,0.4076146138797447,0.4557507890222584,0.0104831230409899
0.6908276349203415,0.6110628081619576,53,27.81249495964004,default,14,1,7,E,1,0.8552526166256336,0.6023564415198119,0.0252678170621907
2.2621460016944024,0.546859985430636,7,24.232862869699467,datacenter,2,5,8,F,1,0.2403509007964391,0.1157179677145982,0.0373844890277147
1.0304988648986897,0.5192013302662815,8,7.0767802692642885,default,5,4,13,E,0,0.6115684587051045,0.1165232771814947,0.0326923414600394
3.596223153723126,0.5489101100668878,29,1.0,default,3,4,10,E,0,0.1786634394157357,0.2207047796389857,0.0238648317353374
1.545309683245386,0.6851260149408815,41,33.85986973268214,default,3,12,32,F,0,0.306934087836797,0.1873450228651154,0.0
0.0489811813299115,0.3708558864189269,125,1.0,default,1,8,23,E,1,0.3065555572590014,0.1725583579853402,0.1682408283195423
1.1468910294646826,0.335109102660568,42,13.684917680574372,default,1,6,18,E,0,0.2246806987103446,0.0258101049956978,0.0
0.8405387071338318,0.3822782637086994,49,15.110489349032225,default,12,4,20,F,1,0.8291116327206794,0.03,0.0307293349642899
2.19839942896942,0.414526946841484,3,36.42822172478588,datacenter,1,7,1,E,1,0.1279372620654441,0.0761288023959489,0.0308129590900802
0.005,0.2660088841605769,137,9.040327177392182,default,5,9,30,E,0,0.0608713826597729,0.0295185266380631,0.1282939713106943
0.3773657947293434,0.6455066645637126,79,25.962513087782423,datacenter,1,3,7,E,13,0.8777606378224558,0.283695958815911,0.0669181620202338
0.6765837902402632,0.1229037060891836,50,9.692042155914868,datacenter,1,5,15,E,0,0.8855244703601421,0.2153654786496884,0.0446355755761616
3.4098656059249355,0.5322666413925226,31,8.00923011407064,default,2,9,1,E,0,0.5230366302770865,0.0490672852172562,0.0
1.5512486286447338,0.7075499238222245,20,19.002756459150017,default,1,2,15,E,0,0.9945813353711798,0.0687696409362004,0.0432485578198596
0.0668648655342396,0.2047220336688193,114,18.018696879643848,datacenter,3,10,15,F,12,0.3789358984687564,0.720542698492759,0.0
0.0709299578610422,0.0130285584474206,110,25.57676781301786,default,6,7,6,E,1,0.4662918839018131,0.1901936224014839,0.1289627230359075
0.7608442739796156,0.3791409141791988,58,10.184121177748038,default,1,11,12,E,21,0.4333544456159485,0.4739983480355989,0.054003582210504
1.725883993940688,0.3258550635956812,69,7.41993427233397,datacenter,6,8,21,F,0,0.0,0.1295665815362089,0.0310614112914795
1.23901595879408,0.568140542446524,83,11.164693007526507,default,1,4,12,E,0,0.7806045428688643,0.3655771348355602,0.0472423751476163
3.249920074053851,0.6135193418420588,37,6.6287790533154425,datacenter,4,10,8,E,0,0.359315907160655,0.1598867664823526,0.0
0.2708707264937242,0.336183496539902,53,1.0,default,4,1,13,F,1,0.1469503286555012,0.0864655027241368,0.0038787010485156
1.4705324073024952,0.3977616214488795,23,35.86138023264239,datacenter,17,4,20,F,0,0.6436989149822674,0.2567738953370903,0.024280211210323
0.1717804905887191,0.2559458014568833,146,1.920252223658789,default,9,3,1,E,1,0.3609745102340236,0.104247645533881,0.2430345964669695
2.465733481497776,0.9118863173807276,50,12.153897996734656,datacenter,1,1,9,F,1,0.1899619335565873,0.1005906836962137,0.0395462142640903
0.5077963810255766,0.1128764648095336,27,28.53629121272259,default,6,2,12,F,2,0.3240349946721359,0.4640212434287497,0.0
0.01,0.2392043092182939,91,7.689923789237065,datacenter,3,6,9,E,7,0.5153695933305626,0.3296345381198887,0.0326850840713073
2.686729596847487,0.2630054734116044,29,11.250791049986734,default,2,9,30,E,0,0.1901747466414118,0.0108818444499698,0.0
0.106972896645976,0.2359573545320973,57,17.041790070084826,default,3,4,17,F,0,0.0992656053732237,0.0,0.2100118816222281
2.381211141875403,0.0587135567553961,49,22.36139832571039,datacenter,2,1,24,E,0,0.2730072149973787,0.1613618712661549,0.017393605819959
3.644279459776764,0.3807089489308585,41,10.765006982843394,default,3,9,19,F,1,0.3618997276787425,0.0805584489394719,0.0204963826925053
2.478395927905056,0.5535157708118109,37,28.29094241020968,default,4,8,1,E,1,0.3002206572290357,0.0657381234737402,0.01694604211459
0.2941289079002088,0.6584069967683259,79,18.589970791964912,default,2,4,10,E,0,0.783186179144479,0.2796070521379526,0.0214412091696323
2.730253854134608,0.4223302416172303,40,11.029419005116653,default,3,10,4,F,1,0.3887229743161369,0.0,0.0
3.3627487215833205,0.3104104767641464,83,7.968777803993928,default,2,4,11,E,0,0.2935774710575958,0.0,0.0
2.7164589747654246,0.4548820250320514,56,11.802887093090542,default,3,9,16,F,0,0.3642314347736076,0.0880403525704268,0.0172800890425063
1.1754288133485642,0.4699608001409625,102,16.358960288271376,default,10,4,3,E,0,0.6851201627478528,0.3821471389295482,0.0100050873055143
0.0718441113108222,0.2559328939691029,101,20.171872796236748,default,8,11,17,E,0,0.724084556255968,0.0119740917425681,0.1129696724235255
0.005,0.0807635502121422,228,18.55284685850555,datacenter,2,11,3,E,0,0.1332970175373223,0.0,0.1546225930147764
3.2580697583786824,0.6031637454921728,37,24.99587171624635,default,1,4,10,F,1,0.1371479892552419,0.0,0.0365953920653485
